NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_UE,endereco_geocode,lat,lng
275,239,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,12,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,293,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,214,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,15,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,73,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,793,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,484,2321,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,223,1333,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,741,2020,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,583,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,219,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,293,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,41,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,282,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,159,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,411,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,48,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,43,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,232,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,129,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,173,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,146,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,149,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,58,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,333,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,16,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,484,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,409,2259,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,67,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,504,1570,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,45,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,463,1929,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,330,1279,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,475,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,138,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,385,1228,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,225,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,243,1210,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,253,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,10,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,460,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,453,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,465,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,63,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,318,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,206,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,100,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,174,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,787,2089,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,505,2330,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,531,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,230,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,301,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,308,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,174,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,103,1244,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,155,1350,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,356,1449,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,142,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,547,1910,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,288,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,124,1317,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,324,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,166,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,173,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,247,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,17,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,54,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,637,1902,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,317,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,192,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,255,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,152,1228,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,211,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,576,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,480,2313,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,384,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,559,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,185,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,71,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,313,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,48,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,94,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,139,1104,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,210,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,269,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,313,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,72,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,452,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,256,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,217,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,298,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,275,1341,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,132,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,279,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,79,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,44,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,680,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,35,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,26,1031,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,114,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,799,2089,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,305,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,411,1511,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,57,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,674,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,661,1724,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,536,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,207,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,307,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,502,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,415,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,126,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,141,1686,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,52,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,464,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,111,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,283,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,439,1520,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,23,1058,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,120,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,187,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,320,1392,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,387,1015,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,433,1546,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,246,1252,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,161,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,179,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,112,1082,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,208,1325,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,312,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,205,1414,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,641,1180,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,168,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,131,1139,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,267,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,546,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,303,1295,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,46,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,399,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,194,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,532,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,384,1368,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,237,1198,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,727,1996,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,326,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,440,1600,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,488,1554,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,468,1589,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,143,1171,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,466,1511,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,33,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,138,1155,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,750,2020,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,314,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,44,1074,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,58,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,430,1511,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,118,1112,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,582,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,209,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,258,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,105,1260,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,291,1147,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,476,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,475,1406,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,778,2062,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,457,1511,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,658,1856,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,299,1040,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,199,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,327,1228,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,51,1090,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,434,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,406,1503,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,38,1066,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,311,1384,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,359,1457,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,67,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,322,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,524,1902,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,424,2267,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
275,584,1538,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,219,1422,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,534,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,678,1830,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,398,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,381,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,542,2364,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,400,1430,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
379,296,1228,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,113,1309,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
423,303,1376,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,157,1201,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,358,1465,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
33,528,2356,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,281,1163,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
380,359,1481,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
378,538,1660,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
274,796,2097,CAMPINAS,"Campinas, SP, Brasil",-22.9056391,-47.059564
